image_id,present_words
3471,"aside,backpack,bathing,bird,black,carrying,chirping,cliff,coming,enjoys,flow,footwear,forest,good,greenery,heard,here,hiking,hoodies,jacket,jean,limit,long,looking,looks,mountain,nature,one,place,river,riverbed,rucksack,shallow,she,singing,sleeve,small,sneaker,standing,surrounded,toward,valley,walk,walking,watching,water,wearing,white,woman,wonder,young"
3508,"arranged,bent,betting,black,card,cardboard,casino,clothing,coin,concerned,dealer,desk,flicking,front,game,hand,handling,heart,keep,men,number,one,over,person,placed,play,playing,purple,put,queen,table,time,tremendously,turn,wearing"
3522,"background,beautiful,black,body,bra,day,diet,dvd,every,exercise,fitness,front,gymnastics,her,hot,little,mat,middle,moderate,muscle,pant,pleasant,pretty,red,relieve,round,scene,she,small,sport,stomach,stress,stretching,teacher,tight,trained,training,wear,wearing,white,woman"
3547,"air,alarm,antique,around,background,black,broken,bump,clock,corner,cover,dark,diagonally,dial,embarrassed,every,floating,glassy,lower,morning,mouse,needle,one,room,screen,sense,set,silvery,slightly,space,time,urgency"
3553,"age,alone,audience,best,calm,center,cute,dog,entire,everyone,everyones,face,fence,front,gathered,generation,glass,gray,hair,handrail,holding,inside,man,many,old,people,pets,reflected,screen,senior,single,smiling,square,state,tongue,top,various,watching,wear,wearing,wondering,youngster"
3591,"back,ball,bathing,beach,boat,dark,football,fun,happy,having,he,kick,kicked,kicking,large,leg,lined,lying,man,many,may,moment,narrow,number,parasol,people,person,play,playing,possible,rather,relax,sandy,shaking,standing,suit,sunburn,swim,walking,woman"
3594,"better,black,bright,carpet,center,class,corridor,dark,deep,displayed,door,electricity,front,green,guest,hallway,high,hotel,illuminated,image,inside,laid,lighting,little,long,objects,obliquely,one,orange,pattern,place,red,reflected,retro,room,slightly,vermillion,wall,white,zebra"
3615,"beaker,beside,black,blue,character,cut,english,experimental,foreground,hand,hard,homework,letter,light,man,onion,paper,pen,person,plant,purple,reading,red,s,sentence,student,studying,table,test,trace,tube,white,writing,written"
3617,"air,beautiful,brown,canvas,different,draw,drawing,easel,eye,felt,forest,front,hat,he,hill,landscape,man,mistake,open,paint,painting,person,picture,reflects,sketchbook,small,spreading,straw,surrounding,vegetation,vest,wearing,well"
3643,"air,around,back,beak,bird,blurred,came,capture,caught,character,cute,dexterity,drank,drink,drinking,fishing,forest,gap,green,hanging,holding,hook,leaf,little,machine,many,moment,nature,place,s,screen,small,tree,tubular,under,water,wild"
3664,"beauty,bird,bream,bridge,chest,cold,contrasting,countless,face,fish,front,gather,gray,gull,harbor,lake,large,levee,lining,mountain,ocean,over,pier,piled,place,probably,sea,season,set,snow,snowcapped,stand,stopped,stuck,waiting,white,why,wing,wonder,wondering"
3681,"around,background,behind,black,center,clothes,costume,creepy,dress,eerie,elderly,face,foreign,full,gathered,greenery,guest,hand,he,holding,imagine,kind,knight,listening,male,man,mask,medieval,mic,microphone,middle,nobleman,old,one,people,shape,similar,sitting,situation,story,suit,talk,talking,tree,wearing,woman,wondering"
3717,"appears,background,black,burning,case,center,dark,did,exactly,experiment,exploded,fine,flame,fragment,happened,heat,lower,orange,over,part,red,reflected,risen,rising,root,scattered,scattering,sky,smoke,spouting,surrounding,thick,toward,upper,well,white"
3737,"basket,beautiful,bird,black,blue,branch,cage,downward,face,facing,gauge,good,head,headed,insect,light,one,parakeet,reason,scene,staring,state,stop,stopped,stopping,stripe,striped,stuck,talk,talking,tilted,top,torso,towards,toy,tree,two,white,yellow"
3751,"above,become,blue,bubble,colorful,concentration,cool,doe,dripping,fall,feeling,four,green,juice,kind,liquid,looking,mix,order,red,refreshing,sense,soda,spreading,surface,taste,top,transparency,transparent,water,yellow"
3783,"accompanied,blurred,careful,dancing,dark,fire,fireball,hand,handle,image,lamp,looking,momentum,must,nearby,performance,performs,person,practicing,quickly,serious,show,slightly,stick,string,swaying,tree,tremendous,turning,woman"
3811,"area,back,bike,black,body,buggy,cart,desert,dune,engine,four,green,he,heading,helmet,here,hot,little,looks,man,men,mountain,over,person,red,riding,rocky,run,sand,sandy,screen,shaking,shirt,standing,sunrise,tremendous,trouble,upper,visible,wearing,wheel,wide,wish"
3837,"ab,abdominal,arm,around,back,balance,ball,bare,black,blue,body,bread,dark,exercise,exercising,feeling,good,half,health,her,intense,lead,leaning,little,macho,man,may,men,movement,muscle,naked,pant,short,shortsleeve,sitting,space,strong,support,top,trained,training,transmitted,trunk,upper,waist,wearing,white,wonder"
3841,"acting,around,bit,building,center,costume,cute,dance,dancing,dark,dress,dressed,during,ethnic,feeling,felt,figure,foreign,girl,hand,her,hit,illuminated,indistinguishable,indoor,light,looking,maid,middle,more,off,outdoor,pavement,people,place,play,practice,screen,showing,skirt,spectator,spotlight,standing,stone,strange,wall,wearing,white,woman"
3907,"around,back,blurred,blurry,bottle,cabinet,capsule,care,case,center,clear,drink,entire,face,failed,fallen,few,floor,focus,hand,hands,human,immediate,lied,lying,medicine,orange,overseas,part,person,picture,pill,placed,red,reddish,restless,scattered,screen,she,small,spilled,table,thrown,tried,under,uneasy,upward,white,whole,wind"
3921,"airplane,amazing,board,button,cockpit,cold,control,dark,device,digital,direction,driver,equipment,grasp,inorganic,instrument,ive,kind,lined,machine,meter,middle,much,old,seen,showing,somethings,switch"
3930,"appreciated,back,background,become,been,big,came,carrying,center,countless,cut,elongated,finish,future,kept,large,log,logs,long,moving,number,paper,piled,platform,reflected,running,stacked,still,tightly,tire,tissue,track,trailer,tree,truck,wildness,wondered"
3967,"afraid,american,awake,bit,blowing,bottom,clouded,dark,evening,flag,flagged,fluttering,gray,hard,lighted,little,lonely,many,more,nice,orange,over,picture,piling,pole,red,sky,standing,stars,stripes,wind,wonderful"
3988,"afar,beside,billboard,board,built,called,construction,day,fluorescent,gravel,helmet,holding,keep,man,orange,person,pole,red,road,sign,site,stand,standing,stop,tired,under,vest,visible,wearing,woman,written,yellow"
4004,"accompanying,appearance,brick,building,cane,cosplayed,courage,drama,dress,elderly,family,front,ground,hall,indoor,king,lighted,live,man,meeting,member,men,moved,outside,palace,people,play,playing,rare,rather,scene,show,sitting,standing,street,theater,today,white,woman,wonderful"
4014,"along,area,autumn,backdrop,base,beautiful,become,building,burning,carpet,carpets,center,central,condominium,deciduous,falling,ground,growing,laid,landscape,large,leaf,luxury,near,orange,over,promenade,red,reflected,residential,road,row,run,screen,solid,square,stand,street,surface,tree,trunk,wonderful,yellow"
4037,"amazing,around,background,black,bottom,dark,diagonally,digestive,discharged,emitting,extinguisher,facility,fantastic,fire,gastroenterology,home,inclined,juice,liquid,lower,making,man,oblique,people,place,power,red,rise,rising,school,screen,small,smoke,spraying,sprinkled,top,toward,upper,white,wrapped"
4047,"algae,beige,being,blackhaired,catch,entire,field,fish,fishing,floating,green,hand,he,immersed,man,one,person,planning,pond,pulled,raising,river,rod,rope,sea,shirt,soaked,stick,surface,swaying,thin,time,toilet,tshirt,vest,waist,walking,wanted,water,wearing,white,wondered,working,young"
4086,"background,besides,bubble,bulky,center,container,cool,creepy,entered,float,flush,generated,jellylike,laterally,liquid,many,middle,nothing,object,photographed,place,pure,reflected,screen,situation,slightly,space,state,surface,transparent,understand,water,waving,white"
4124,"accustomed,against,animal,appearance,appears,approaching,background,big,center,cross,crossing,dangerous,end,forest,fox,grassland,green,impatience,little,nature,one,place,reflected,rich,road,run,running,screen,seemed,top,tree,walking,withered,wolf"
4134,"affection,arm,back,book,center,chair,clothes,conveyed,drama,embarks,face,gentle,girl,grandchild,grandfather,grandpa,her,herself,hold,home,interestingly,letting,old,older,one,overseas,people,picture,pink,reading,remove,scene,screen,serious,sister,sitting,tends,three,two,watching,white"
4197,"accident,appeared,arrow,asphalt,become,car,destination,diagonally,did,displayed,exit,forest,freeway,green,greenery,guidance,highway,japan,lane,lawn,leading,made,median,mileage,more,new,number,one,overseas,ran,reflected,road,say,shoulder,sign,signboard,small,speedy,strip,tip,two"
4251,"appearing,area,around,behind,big,black,body,cattle,cow,cute,dark,dead,dough,ear,expression,eye,eyes,face,front,gone,grass,growing,half,head,horn,horse,injury,jaw,kind,large,largely,little,looking,lower,lying,mouth,occupies,open,picture,reflected,s,screen,shown,sleepy,solid,splendid,strong,sullen,thick,three,torso"
4266,"back,background,becomes,began,bicycle,bike,blonde,coming,disgusting,dusk,dyed,evening,fall,fire,home,many,orange,overseas,pedestrian,people,picture,red,reflected,ride,riding,setting,shop,signal,sky,stall,street,sun,sunglass,sunset,town,walking,wear,white,whole,woman"
4272,"around,belly,big,ceiling,center,counter,delicious,desk,dining,dish,during,eat,electricity,feeling,figure,fruit,gentle,gray,hand,her,high,hold,holding,kitchen,lady,large,lemon,living,looked,mango,more,one,opening,papaya,pick,placed,plate,pregnancy,pretty,room,round,screen,show,single,sleeveless,someone,square,table,tank,top,tray,wanted,wasted,window,woman,yellow"
4288,"across,area,atmosphere,big,bike,black,clothes,disgusting,dressed,drive,driving,everything,far,grass,grows,hard,harley,man,men,perfect,power,powerful,pretty,redchapped,riding,road,rough,run,running,sight,soil,straight,strong,sunglass,terrible,three,urban,wearing,wilderness"
4299,"aerial,airplane,amusement,around,attraction,big,body,boon,centrifugal,chair,child,enjoying,face,feminine,fixed,force,girl,glass,hand,happily,he,her,kid,lower,mechanism,mom,one,parents,park,person,playground,pleasant,ride,riding,round,saying,screaming,seemed,she,sitting,small,spreading,stiff,swayed,swing,swinging,swiveled,turning,vehicle"
4304,"around,away,broken,casually,cathoderay,chair,computer,cord,crystal,desktop,destroyed,discarded,etc,former,item,keyboard,large,liquid,loaded,lonely,luxurious,many,monitor,narrowly,number,office,past,personal,piled,placed,recycle,room,screen,stacked,thrown,tube,type,waste,wish,wrapped"
4351,"amazing,beautiful,board,bulletin,closely,crystal,did,digital,electric,even,figure,glow,green,interval,lined,liquid,many,meaning,number,numbers,over,read,represent,screen,show,small,terrible,understand,well,whole"
4401,"angle,beautiful,behind,beyond,big,camera,coloring,dusk,dyed,fall,falling,fantastic,far,flow,give,glow,gravel,hill,hole,inside,interesting,looked,often,orange,outside,part,picture,pointed,poured,river,rock,seen,small,splash,sunlight,sunset,tent,top,transparent,upper,vigorously,watched,water,waterfall,white"
4432,"caressing,closing,clothes,comical,cuff,dead,distance,eye,farmland,feeling,forest,form,freedom,girl,grass,grassland,grew,ground,hand,he,her,kind,laugh,leg,meditating,million,ochercolored,old,one,place,pleasing,polo,power,raised,seemed,sense,shirt,sits,sitting,sky,spread,spreading,try,visible,wanted,wind,woman,year,yellow"
4446,"appearance,around,art,artwork,back,backward,behind,being,bench,better,blonde,blue,carpet,center,clothes,considerably,dark,decorated,distance,everyday,eye,familiar,foreign,front,gentle,hall,he,hour,illuminated,inside,landscape,light,line,lining,looking,moving,museum,painting,partition,partitioned,picture,placed,portray,reflected,room,several,shortcut,sitting,standing,state,still,thinking,wall,watching,white,without,woman,wonder,work,yellow"
4466,"above,another,beak,beautiful,body,bright,brown,clean,colorful,couple,cute,duck,face,feathers,floating,fluffy,foot,green,head,lightly,orange,part,pleasant,scheme,surface,swim,swimming,two,visible,water,white,wonder,yellow"
4473,"acting,back,background,ballerina,ballet,black,bright,camisole,costume,decided,expanded,green,hand,leotard,movement,one,over,performs,picture,pose,posing,practice,room,shoe,shooting,space,synthesis,taking,toe,transparent,trouser,wear,woman"
4490,"adjust,big,black,button,checking,crouching,difficult,feeling,front,glass,harmonize,installed,looking,low,machine,man,men,playing,plenty,position,serious,seriously,sound,stared,staring,stubble,switch,thinking"
4531,"across,airport,arrival,atmosphere,bag,baggage,big,blonde,boy,building,child,claim,conveyorbelt,conveyorbelts,deposited,flow,flowing,glass,he,lane,little,lobby,looking,many,office,open,people,pick,run,running,several,shop,somewhere,suitcase,trunk,two,waiting,window"
4538,"above,around,artificially,beach,beautiful,beehive,big,black,bridge,created,deep,design,foreground,huge,large,line,lined,little,people,picture,place,pool,reflected,sandy,saw,scary,sea,situation,state,suit,swimming,taken,unusual,walkable,walkway,wear,wet,whole,wore"
4552,"amazingly,back,beautiful,board,boat,bright,calm,canoe,close,closer,comfortable,deep,even,figure,floating,fog,further,gentle,got,lake,large,last,more,mountain,moving,ocean,over,person,quiet,red,riding,rock,row,screen,sea,ship,sitting,spread,surface,today,usual,water,wave,well,without"
4557,"applied,apply,big,bit,blade,circle,cut,cutting,edge,felt,fill,front,golden,great,hairy,hand,hard,heard,imagine,jean,knife,large,loud,machine,male,man,men,noise,object,old,polish,roller,rotating,scissors,seemed,sharpening,speed,turbulent,turning,uncomfortable,vertically,wheel,wondering,yellow"
4570,"activity,around,become,behind,blackish,burning,car,completely,considerable,exploded,fire,firefighter,firefighting,firing,flames,foreign,frame,framework,harmful,many,might,momentum,passenger,scary,seriously,several,show,smoke,standing,still,strongly,working"
4682,"bonnet,car,center,checking,construction,corrective,design,drawing,helmet,holding,hood,interested,looking,made,male,man,men,modification,object,pen,red,reflected,remodeling,site,spreading,under,wear,wearing,work,writing"
4709,"avantgarde,big,board,boy,building,certain,close,dark,explaining,explanation,express,expression,front,hand,handmade,large,man,men,museum,oil,one,overall,painting,people,picasso,picture,pointing,room,standing,strange,three,two,white,woman"
4719,"back,blue,bowl,bucket,clean,cleaning,cloth,clothes,crouching,doe,especially,facility,fall,glove,heart,jean,luck,man,money,navy,officer,person,photograph,raised,red,rubber,said,selling,squeeze,squeezed,squeezing,state,toilet,tshirt,water,wear,wearing,well,white,yellow"
4733,"arrived,between,big,descended,descending,destination,diagonally,direction,downward,escalator,escape,facility,facing,floor,garbage,hall,image,immediately,looked,looking,man,management,neatly,off,opposite,perfect,place,polished,position,seen,soon,space,staircase,state,top,traveling,two,walking,wide"
4746,"between,big,building,built,castle,center,cityscape,europe,felt,fountain,front,glassenclosed,glasslike,glassware,large,many,medieval,nice,old,palacelike,people,place,really,reflected,shallow,shape,silver,strange,transparent,triangle,triangular,walking"
4755,"aimed,along,beautiful,become,beneath,body,brown,cheetah,creatures,doe,eye,ferocious,forward,gentle,grass,hair,he,inside,leg,leopard,light,little,marvelous,meadow,miss,mottled,mouth,open,pattern,plain,prey,quickly,scheme,skin,staring,step,tail,walking,whitening,whole,wondering,yellow"
4768,"ceiling,delicate,dust,figure,finished,foreign,gas,green,guitar,hanging,hung,instrument,interested,looking,making,man,many,mask,masked,men,musical,poison,room,string,violin,wear,wearing,white,wooden,work,working"
4781,"always,around,attention,bad,bird,bit,body,chick,chicks,child,cute,eye,face,feather,fluffy,grass,guard,hair,hard,imagined,name,parent,part,place,pretty,protecting,red,saying,scenery,seven,short,still,texture,understand,uneven,walk,walking,wary,whose,zhou"
4865,"american,appealing,ask,background,center,decorated,eye,face,flag,front,giving,he,important,kind,making,microphone,middle,motif,obama,president,saturn,screen,serious,show,speech,stand,standing,star,story,suit,talk,wanted,wore"
4875,"bit,black,body,brown,cage,cute,dead,dried,eating,eye,face,fluffy,gauge,grass,guinea,hair,hamster,hand,here,inside,light,lovely,palm,pig,place,plenty,pointing,pretty,put,sits,staring,swinging,watching,white"
4884,"ball,barefoot,beige,cold,covered,day,dog,feeling,foot,gray,hand,hard,hot,immersed,large,looking,man,men,person,picking,playing,pleasant,red,river,serious,shallow,shirt,short,summer,tennis,tshirt,water,waterfront,wearing,yellow"
4952,"afar,around,beautiful,blue,brightness,center,city,dim,distance,dusk,eiffel,faded,frame,glow,highrise,light,lighting,looking,mesh,middle,neighborhood,neon,night,part,pattern,place,red,reflected,shining,sky,sparkle,standing,starting,steel,surroundings,terrible,tower,understand"
5971,"appears,background,bead,blue,bucket,conversation,etc,fabriclike,floral,girl,girls,kind,laid,matte,orange,pink,playing,prepared,red,rug,sand,sandball,scattered,scoop,shovel,start,toy,two,water,wonder,wondering,yellow"
6135,"allegation,background,bar,black,blue,burning,cloth,continent,corner,dark,diagonally,drawn,earth,fire,five,flag,flagged,flame,ground,impressive,light,mark,may,middle,motif,national,nations,object,opposition,organization,pattern,pole,pure,raised,reflected,rise,satirical,small,thin,tip,united,upper,white,whitish,written"
6173,"around,back,base,beautiful,beautifully,being,big,carpet,colored,colorful,curved,fallen,falling,foreground,green,ground,images,lawn,leaf,leaves,many,maple,near,orange,over,painting,park,piled,place,red,reflected,root,s,shape,sidewalk,spread,spreading,tree,trunk,under,various,wonderful,yellow"
6364,"back,beautiful,behind,blue,car,center,cleaning,completely,cube,former,frost,frozen,glass,glove,gray,green,ice,jumper,man,morning,part,people,rear,reflected,return,scrape,scraping,snowstorm,solid,state,stick,stopped,stretched,surface,thin,time,tool,using,whole,window,winter"
6485,"attached,background,beautiful,black,central,closely,colorful,direction,emerges,flower,flowers,genuine,later,light,lily,line,looked,middle,overlapped,overlapping,petal,picture,pink,purple,sense,spreading,synthetic,three,transparency,transparent,turned,understood,unnatural,wheel"
6488,"arrive,atmosphere,box,candle,center,disappear,facility,felt,fire,graveyard,iron,japanese,lined,lining,lit,little,made,mesh,number,okay,one,pattern,people,plate,prayer,religion,religious,row,sacred,screen,shelf,small,terrible,thin,white,wind"
6544,"along,appeared,beaten,became,been,beside,call,car,careful,center,character,creature,cross,curved,dog,forest,fourlegged,fox,grass,grows,leaf,mountain,never,over,reflected,road,run,s,screen,standing,standstill,staring,start,stray,towards,tree,turned,winter,wish,wolf,worrying"
6732,"ball,black,burn,burning,cap,dark,darkness,doll,fire,growing,hand,kind,knit,man,middle,near,okay,one,pant,people,performance,research,rope,rotating,shine,shown,skirt,state,surroundings,tree,turning,wearing,woman"
6759,"able,age,back,ball,big,building,child,city,crowded,cub,environment,equipment,feeling,forest,full,grass,green,guitar,large,lawn,lie,lined,may,parent,park,people,picnic,place,play,played,playing,plaza,refused,regardless,relax,relaxing,seat,sit,spending,spreading,square,suddenly,surprisingly,time,wellmaintained,wide"
6806,"around,bamboo,black,braised,burned,casualty,center,chunk,cooking,cooktops,creepy,dirty,food,foreground,front,idea,iron,kind,knitted,leaf,lump,meat,net,object,placed,plate,ritual,rope,smoke,steel,straw,stuff,wonder"
6833,"apparently,appearing,area,bath,bathing,conversation,cramped,crowded,dive,enjoy,enjoying,everyone,face,fun,having,human,large,more,natural,number,obviously,overflowing,people,person,place,playing,plenty,pool,river,shallow,smiling,stopped,suit,swimmer,swimming,swimsuit,water"
7205,"across,agricultural,bit,brown,car,center,clothes,crop,cutting,dancing,driver,dust,ear,farm,field,glass,golden,harvest,harvesting,horizontally,large,live,long,machine,man,middle,near,over,overwhelming,red,rice,season,seat,shining,shown,sitting,try,wearing,wheat,work,working"
7336,"back,bag,big,body,camp,carrying,climbing,clothes,continue,direction,done,easy,equipment,everyone,felt,few,foot,four,gentle,heavy,holding,lower,luggage,mountain,path,people,place,red,road,row,seemed,severe,sleeping,still,stone,training,uneven,upper,vertical,walk,walking,wearing,whole,without"
7360,"aquarium,beautiful,big,blue,direction,drifting,face,fantastic,figure,fireball,float,flow,fluffy,front,habitability,healed,huge,jellyfish,lake,landscape,light,looking,many,moon,mysterious,numerous,people,person,red,relation,same,sea,shadow,shake,shining,shrimp,sight,silhouetted,sitting,stay,stuck,swimming,tank,water"
7396,"cake,center,cloth,confection,contained,cream,crisp,cut,delicious,dessert,dish,eat,eating,fashionable,fruit,glass,knife,meringue,moist,much,pie,plate,put,really,seen,sesame,spoon,surface,sweet,tart,tasty,type,white"
7483,"baby,background,braid,braided,child,computer,cover,dexterous,even,eye,fashionable,front,girl,girls,green,hand,he,headed,hitting,keyboard,laptop,manicure,manipulate,painted,parka,pcs,personal,pink,red,single,small,stuffing,surprised,table,themselves,time,tinkering,typing,using,wearing,white,worse"
7549,"attitude,away,ball,bathing,beach,control,difficult,enjoying,everyone,facing,flew,fullbodied,guest,little,looking,many,motivated,near,net,overseas,people,play,pretty,roof,sand,sandy,seaside,seemed,someone,standing,suit,surely,swimmer,tent,three,volley,volleyball,wave,wear,windy,woman"
7575,"abroad,adult,background,between,connected,distant,entangled,field,fruit,fruited,grape,green,grown,height,hill,house,leaf,lined,made,many,men,mountain,passage,peaceful,people,person,pillar,place,plant,probably,producing,red,reflected,roof,sandwiched,several,three,touching,tree,tuft,twice,vine,vineyard,vineyards,wine,winehouse,working,yellow"
7623,"anything,beautiful,behind,beyond,climb,climbing,cloud,cold,easily,few,foot,front,green,grow,hard,hitting,landscape,likely,looking,lost,many,might,mountain,near,nice,part,people,piece,plant,reflected,remained,remaining,sky,slightly,slope,small,snow,soil,summit,sun,time,tree,undeveloped,visible,white"
7647,"around,background,beautiful,black,blue,center,close,coming,countless,done,escalator,fine,galaxy,genuine,light,man,nebula,outer,photograph,purple,shine,shining,space,spiraling,spot,star,swirling,well,white,work"
7706,"bicycle,car,competition,everyone,helmet,here,kind,might,people,person,race,reflected,refreshing,riding,road,run,running,same,speed,towards,triathlon,wear,wearing,whole"
7777,"air,background,backpack,ball,beside,blue,cardigan,carpet,chair,colorful,cute,dark,desk,exactly,floor,flying,foot,girl,green,laid,leg,longhaired,nearby,pink,pure,purple,red,room,sitting,skirt,spreading,square,table,thrown,toward,two,wearing,white,wondering,wrapped,yellowgreen"
7829,"beautifully,bed,bedded,bedroom,blue,center,chaise,child,double,family,green,high,hotel,junior,leaf,many,one,outside,pattern,people,pillow,placed,queen,room,school,set,sheet,size,small,sofa,spreading,stay,student,surrounded,table,three,tree,window"
7924,"book,child,desk,exam,green,hard,head,important,man,note,notebook,official,paper,part,pen,pink,place,report,shirt,sits,smart,spread,studying,text,textbook,thick,wearing,wooden,write,writing"
7936,"appear,back,bad,basement,bright,cave,country,dandruff,dark,definitely,doe,drainage,flow,flowed,flowing,foreign,getting,ground,he,here,leading,light,likely,movie,outside,place,plugged,projected,rain,raining,scene,screen,slick,stair,stairway,sunny,under,underpass,water,wet,whole"
7944,"accordion,anything,backdrop,background,band,blue,coolly,drum,felt,flashy,foreign,he,listen,man,men,mixed,painted,part,performer,play,playing,professional,red,shrinking,single,song,sunglass,visible,wall,wanted,wear,yellow"
8010,"back,beautiful,blue,clear,colored,colorful,coral,dirty,etc,fact,fish,grew,impressed,many,ocean,pale,plant,projected,reef,reflected,rock,saw,sea,seafloor,seaweed,shown,situation,state,swamp,swimming,time,tropical,underwater,whole,yellow,yellowcolored"
8140,"above,autumn,background,black,blue,christmas,circle,colored,colorful,cut,dancing,dropped,etc,falling,feeling,float,green,imagine,kind,many,orange,origami,paper,part,purple,red,scattering,shape,slowly,space,square,textured,various,warm,white"
8381,"above,altitude,bang,blowing,bottom,brightening,care,center,cloud,cotton,cottonlike,cumulonimbus,eruption,feeling,felt,fresh,glance,grasp,grayish,gush,high,images,light,looking,making,mass,muzzle,photographed,pointing,reach,really,screen,seeing,silent,sky,snowy,spreading,taken,unlike,vapor,water,white,whole"
8466,"ahead,along,appearance,around,become,cloudy,curve,cutting,even,face,facing,interested,laborious,made,mountain,ocean,one,pass,passing,rail,reflected,road,rocky,run,running,sea,sharp,sight,similar,sky,spreading,train,tunnel,two,under,whole"
8474,"around,back,beautiful,beauty,big,bridge,building,city,concerned,considerable,country,dangerous,eaves,fall,front,heavily,heavy,highlight,light,many,much,night,one,over,people,piled,reflected,river,road,shining,shooting,shop,silver,situation,sky,snow,snowing,snowy,state,still,street,temperature,umbrella,walking,wearing,whole,without,world"
8478,"behind,beyond,black,body,brown,eye,foreground,front,full,golden,he,head,here,hung,orange,part,pattern,poison,poisonous,red,reddish,redrock,reflected,rock,scheme,screen,seen,shadow,sharp,slightly,small,snake,swirl,terrible,tuna,twinkling,visible,watching,whirlpool,whole,winding,wound"
8489,"back,being,big,boiled,bread,buffet,cook,corn,cylinder,deepfried,deliciously,eat,fall,finished,hotel,kneader,large,machine,madeleine,making,one,pan,people,pot,product,raising,silver,similar,standing,sweet,tank,taste,towards,under,underneath,unique,white,wonder,yellow"
8520,"amazing,arabs,attached,blueness,building,center,circle,colorful,decoration,dome,fine,gold,golden,included,little,lower,made,palace,part,pattern,place,reflected,reminiscent,roof,round,rounded,roundish,screen,shape,shaped,shown,sky,sphere,square,strange,surprised,tajmahal,tile,top,under,white"
8532,"above,bean,been,beyond,big,bronze,building,center,city,diagonally,felt,foot,foundation,he,image,island,ive,liberty,looking,many,new,pedestal,people,periphery,river,sea,shape,shaped,sightseeing,skyline,stand,star,statue,surrounded,terrible,tower,viewer,white,york"
8618,"air,beak,bird,birds,black,blue,comfortable,current,doe,eagle,fairly,feather,felt,fine,flap,fluttering,flying,gliding,gracefully,ground,high,image,may,powerful,prey,purple,reflected,searching,sharp,sky,speed,spreading,strong,thin,watching,wing,yellow"
8638,"baby,beautiful,colorful,delicious,fresh,give,green,leaf,leafy,lettuce,may,mouth,one,picture,place,projected,purple,quickly,reflected,salad,screen,served,slightly,tasty,throughout,transmitted,type,various,vegetable,water,well,whole,wilted"
8688,"above,became,black,block,breakfast,coffee,connected,container,cup,cute,day,delicious,desk,drink,entered,fashionable,full,included,looked,metal,milk,monotone,mug,picture,poured,put,sleeping,sugar,tea,thin,tile,time,white"
8736,"ball,basket,basketball,below,brand,brilliant,calm,center,clear,close,fly,frame,glowing,goal,gymnasium,here,hoop,little,looking,neatly,neighborhood,net,new,one,orange,picture,red,ring,sad,school,screen,somewhere,sucked,sunset,today,using,white,woven"
8740,"black,boy,center,child,childhood,clothing,congested,conspicuous,cute,dressed,elementary,everyone,eye,face,foreign,grade,he,joking,kindergarten,late,line,lined,lower,matching,mouth,one,person,purity,row,same,school,shirt,sweeping,traced,turning,uniform,wearing,whose,wondering,yellow,young"
8755,"around,back,boat,cap,car,chair,counter,different,driver,driving,front,gliding,half,hood,made,making,man,men,motor,much,part,person,player,professional,racer,running,sea,seat,ship,sit,steer,steering,unexpected,water,wearing,white,windbreak,wonder"
8762,"adult,around,child,china,clothes,comical,costume,dance,doll,dragon,feeling,felt,festival,grooming,hair,huge,large,lion,lively,middle,monkey,moving,parade,parent,people,praying,reflected,rising,road,several,situation,state,stick,supported,two,walking,wearing,wholebody,wild,yellow"
8765,"artistic,beautiful,change,cool,cup,curve,delicious,draw,feeling,figure,fit,glass,hard,impression,liquid,metal,mirror,mysterious,neatly,permission,placed,poured,pouring,reflected,rising,shape,shaped,silver,simple,spilled,table,top,transparent,vigorously,water,without"
8786,"becoming,blue,board,body,charming,coming,cool,dexterity,distance,enjoys,fast,fine,fun,id,leisure,life,macho,man,men,mountain,one,popular,reflected,sea,seemed,ski,skiing,speed,spreading,standing,throughout,top,tried,try,viewing,wakeboard,waking,water"
8811,"beautiful,binoculars,bird,child,distance,front,full,grass,lake,looking,many,men,mountain,nature,observing,parent,people,quiet,rare,remain,scenery,seen,several,shore,sight,spacious,swan,swim,tourist,two,watching,water,white,wide"
8836,"apron,aunt,back,baking,big,black,body,bread,care,completed,delicious,dough,figure,front,good,handmade,kitchen,local,looking,nickname,old,people,perfect,plump,pot,pretty,put,saw,shape,shelf,stand,state,stove,tank,tasty,top,wearing,well,woman"
8846,"above,appeared,around,blonde,blooming,braid,bridge,crop,crown,dress,english,etc,fairytale,flower,front,hand,head,her,him,horse,lame,letter,pink,princess,shiny,shoulder,small,stair,standing,stuff,surroundings,thick,tiara,towards,treated,tree,walking,waving,wearing,white,woman,written"
8852,"bad,bee,bees,belly,big,black,bowl,buttock,caught,climbing,creature,feather,fine,fly,grid,heading,insect,insects,living,mesh,net,part,pattern,spread,stain,staying,stopped,straight,striped,transparent,wire,yellow"
8858,"appetizer,arranged,arrangement,bamboo,beautiful,board,cooking,dish,earth,eat,food,gathered,grass,great,handful,leaf,lined,many,meal,morning,nature,number,party,people,picturesque,placed,preciousness,put,rising,rock,row,same,served,set,sight,splash,square,state,strike,sun,sushi,top,vessel,wave,white"
8876,"animal,another,beside,between,big,blood,center,children,creepy,desperately,detained,different,eating,exposed,facing,four,front,grass,interested,keep,lie,lion,looking,mass,may,meat,object,place,prey,several,three,tiger,towards,watching,wild"
